customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
7921,Kelsey Hubbard,justinmarshall@example.com,Vietnam,2020-10-02,Basic,4033.00
7922,Douglas Young,alvarezmichael@example.org,Finland,2021-11-03,Basic,4036.80
7923,Mark Adkins,greynolds@example.org,Burkina Faso,2023-06-14,Basic,735.74
7924,Crystal Gaines,pamelawallace@example.org,Malawi,2022-06-17,Basic,7694.22
7925,Emily Quinn,mary59@example.com,Bolivia,2024-05-03,Standard,9438.48
7926,Joshua Page,jeffreyjordan@example.com,Mongolia,2025-04-07,Standard,5611.77
7927,John Brown,dianeneal@example.net,Sierra Leone,2020-04-17,Premium,3308.56
7928,Anne Green,jessicajackson@example.net,El Salvador,2021-06-19,Standard,8646.11
7929,Daniel Patton,shannondouglas@example.com,Pitcairn Islands,2020-10-11,Basic,3928.00
7930,Ashley Jackson,jcook@example.com,Japan,2020-11-14,Premium,7898.47
7931,Ashley Barron,alexisward@example.com,Fiji,2020-01-11,Basic,4669.77
7932,Travis Griffith,vcantrell@example.net,Anguilla,2024-03-02,Standard,7813.46
7933,Adam Harris,petersjessica@example.com,Guernsey,2024-03-07,Standard,7334.42
7934,Tracy Martinez,kgarza@example.net,North Macedonia,2023-07-05,Basic,6131.78
7935,Samantha Johnson,samanthalewis@example.com,Belarus,2021-09-02,Basic,523.37
7936,Regina Taylor,denise42@example.org,Barbados,2025-10-20,Premium,5857.16
7937,Kelly Webb,howardnash@example.net,Guyana,2022-03-26,Basic,5686.32
7938,Linda Rodriguez MD,irosario@example.net,Guatemala,2021-01-17,Basic,3773.33
7939,Alison Brock,thompsonamanda@example.org,Saint Pierre and Miquelon,2023-01-03,Basic,9764.79
7940,Julia Reed,chasechristopher@example.org,Brazil,2023-05-28,Standard,4007.37
7941,David Green,ross09@example.net,Italy,2023-12-31,Standard,3758.13
7942,Michelle Lambert,anthonythomas@example.org,Puerto Rico,2022-05-01,Standard,698.41
7943,Jacqueline Wilson,wilkinsomar@example.org,Cyprus,2020-03-26,Premium,9910.35
7944,Shawn Marshall,george91@example.com,Togo,2022-06-15,Standard,8643.88
7945,Cathy James,christopher80@example.com,Paraguay,2021-07-12,Basic,1184.56
7946,Brenda Braun,brownkathryn@example.com,Barbados,2024-11-27,Standard,8191.49
7947,Brandon Sanders,,Mali,2025-04-02,Standard,5349.31
7948,Carolyn Sherman,william27@example.com,Mali,2021-06-29,Premium,9708.56
7949,Danielle Diaz DDS,zcampbell@example.org,Heard Island and McDonald Islands,2024-11-04,Standard,847.12
7950,John Jackson,yjohnson@example.net,Namibia,2020-02-24,Basic,6293.16
7951,Pedro Bond,justinnixon@example.net,San Marino,2022-04-29,Basic,1484.45
7952,Peggy Warner,ycruz@example.com,Senegal,2025-12-08,Standard,5417.78
7953,Jeffrey Hunt,donna70@example.net,Saint Barthelemy,2022-09-20,Basic,9758.19
7954,Tara Johnson,jenkinslynn@example.net,Aruba,2025-01-18,Basic,9368.93
7955,Rebecca Vasquez,william93@example.com,El Salvador,2024-07-28,Standard,8804.10
7956,Matthew Parks,ann65@example.com,North Macedonia,2024-01-31,Premium,3796.46
7957,Mario Wilson,hwatts@example.net,Paraguay,2022-09-25,Basic,8126.18
7958,Stephen Wallace,sanderstina@example.net,Australia,2021-09-28,Standard,5175.86
7959,Rhonda Thomas,smithsuzanne@example.org,Iceland,2025-03-21,Basic,8115.72
7960,Sherry Green,walkerjeremy@example.net,Gambia,2023-08-18,Standard,6647.35
7961,Jasmine Gutierrez,lowetracy@example.com,Guernsey,2022-08-05,Standard,3183.32
7962,Dennis Patterson,vargaslisa@example.com,Greenland,2020-09-13,Premium,6782.80
7963,Andrew Parker,freese@example.org,Algeria,2025-02-28,Standard,9718.95
7964,George Russell,amygrimes@example.net,Palestinian Territory,2024-11-12,Standard,8552.51
7965,Deborah Warren,gonzalesconnor@example.net,China,2021-10-15,Premium,8903.13
7966,Vincent Sullivan,ofisher@example.org,Switzerland,2020-06-20,Premium,7138.66
7967,Timothy Parks,utyler@example.com,Venezuela,2022-09-28,Basic,7381.45
7968,Dale Griffin,xjuarez@example.net,Slovakia (Slovak Republic),2022-09-28,Premium,1294.59
7969,Matthew Williams,ehowe@example.org,Guinea,2022-04-22,Standard,5515.58
7970,Patrick Glenn,rioskimberly@example.com,Turkey,2024-04-23,Standard,6684.80
7971,Rebecca Baker,kylieblackburn@example.org,Greenland,2023-10-12,Premium,6832.33
7972,Nathan Burton,crystalcole@example.org,Azerbaijan,2021-07-09,Standard,9378.95
7973,Randy Chandler,scarter@example.com,Malaysia,2022-02-28,Basic,8068.29
7974,Tamara Petersen,peter66@example.org,Israel,2020-06-02,Premium,4761.39
7975,Mr. Jonathon Herrera,thansen@example.org,Bulgaria,2025-12-23,Premium,9221.85
7976,Julie Figueroa,jacksonmatthew@example.com,Uganda,2025-10-28,Standard,7720.45
7977,Adam Best,jenniferevans@example.net,Zimbabwe,2022-11-15,Standard,7684.40
7978,Mrs. Jamie Skinner DDS,charles73@example.com,American Samoa,2024-06-03,Standard,6680.56
7979,Jeffrey Cooper,bcruz@example.com,Gambia,2021-09-01,Standard,9112.80
7980,Jessica Jackson,gregory48@example.com,Zambia,2025-02-20,Premium,3456.24
7981,Deborah Johnson,lancekelly@example.com,San Marino,2022-11-24,Standard,5420.11
7982,Tracy Davis,cindybennett@example.org,Italy,2021-02-03,Basic,3914.29
7983,Brandon Castillo,gregorysmith@example.org,Nepal,2022-03-18,Standard,2482.66
7984,Holly Baker,crawfordtonya@example.com,Cayman Islands,2022-09-30,Basic,8877.12
7985,Frank Huynh,lawrencestephanie@example.org,Armenia,2023-05-18,Basic,5702.66
7986,Mark Williams,nhines@example.net,India,2020-11-15,Standard,6269.51
7987,Monique Patton,fitzpatrickmelinda@example.net,Libyan Arab Jamahiriya,2021-08-16,Basic,8278.09
7988,Brad Sutton,xwatson@example.net,Mali,2020-03-27,Basic,9679.04
7989,Thomas Wagner MD,john50@example.org,Wallis and Futuna,2022-07-09,Premium,7303.50
7990,Jerry Bowen,jacobstewart@example.net,Italy,2020-08-19,Basic,222.68
7991,Christopher Bradshaw,bradleycarter@example.org,Kiribati,2020-02-01,Basic,7305.81
7992,Gary Sheppard,jason06@example.net,Cape Verde,2022-06-06,Basic,5678.88
7993,Karen Moreno,kevinhuerta@example.com,Moldova,2023-10-03,Premium,5050.28
7994,Karen Perez,colleenmitchell@example.net,Zimbabwe,2023-06-28,Standard,3984.67
7995,Devin Garcia,pwolfe@example.net,Dominica,2021-08-02,Premium,6518.15
7996,Charles Stevens,garzamark@example.org,Swaziland,2021-03-30,Premium,3819.33
7997,Jesse Hendricks,cannoncarlos@example.com,Swaziland,2025-10-24,Premium,4276.21
7998,Melanie Sanchez,estevenson@example.org,Malaysia,2023-06-03,Standard,8476.82
7999,Robert Martinez,higginsmatthew@example.com,Saint Barthelemy,2024-08-07,Basic,3847.05
8000,Stephanie Villarreal,omeyers@example.net,Tuvalu,2021-05-10,Basic,2918.99
8001,Pamela Martinez,woodbrenda@example.org,New Caledonia,2021-05-24,Basic,8452.50
8002,Haley Davis,xwilliams@example.net,Iraq,2023-01-27,Standard,2212.66
8003,Christopher King,sjohnson@example.org,Puerto Rico,2022-12-27,Standard,395.09
8004,Megan Duncan,ufinley@example.net,Kiribati,2023-02-12,Basic,3238.68
8005,Frank Fernandez,jason80@example.org,Nigeria,2020-05-02,Basic,6478.43
8006,Suzanne Atkins,thomas32@example.org,Dominican Republic,2025-10-02,Standard,4620.37
8007,Michael Gibson,johnsonanita@example.net,Gabon,2020-03-14,Standard,5476.69
8008,Gina Scott,laceychase@example.org,Bermuda,2022-06-14,Standard,6606.85
8009,Steven Wilson,smithjohn@example.net,American Samoa,2020-08-08,Standard,6161.65
8010,Mary Roberts,jesse42@example.org,El Salvador,2025-10-17,Premium,2864.01
8011,Dr. Brandon Coleman,linda40@example.net,Bahamas,2023-09-04,Basic,4651.35
8012,Jill Hawkins,robertsonevan@example.net,China,2025-01-23,Standard,9272.98
8013,Nancy Johnston,dbennett@example.net,Venezuela,2020-01-30,Standard,2965.08
8014,Philip Bell,sdouglas@example.net,Djibouti,2022-09-29,Standard,3728.38
8015,John Allen,yleonard@example.net,Croatia,2020-03-03,Basic,2461.46
8016,Kelly Warren,awilliams@example.net,Faroe Islands,2024-05-18,Basic,8684.06
8017,Daniel Molina,xfisher@example.org,Morocco,2020-06-25,Premium,8850.26
8018,Michele Gould,peterstracy@example.org,Benin,2025-05-23,Premium,3414.83
8019,Don Johnson,boothsandra@example.org,Nigeria,2023-06-11,Premium,444.23
8020,Laura Ponce,cordovamatthew@example.net,Mali,2021-09-28,Standard,6068.43
8021,Monique Robinson,qbuchanan@example.org,Moldova,2020-06-26,Standard,4919.55
8022,Troy Willis,shelleyshaw@example.net,British Indian Ocean Territory (Chagos Archipelago),2024-08-25,Basic,4855.44
8023,Ethan Lewis,yolandalong@example.org,Saint Barthelemy,2025-04-07,Standard,4632.84
8024,Nathan Ramsey DVM,eestes@example.com,Burundi,2021-07-17,Basic,4167.26
8025,April Wilson,emily13@example.com,Pakistan,2021-05-15,Standard,7555.95
8026,Robert Benton,trevorwood@example.net,Uzbekistan,2022-09-14,Standard,8718.86
8027,Laurie Jones,bjohnson@example.com,Ukraine,2024-03-21,Basic,6714.10
8028,Blake Ortega,kristinefields@example.org,El Salvador,2023-02-20,Premium,671.42
8029,Richard Bartlett,kristensnyder@example.net,Romania,2024-03-11,Standard,923.15
8030,Jeremiah Escobar,kaylaskinner@example.org,Australia,2023-12-12,Basic,9408.27
8031,Karla Bowers,jwilliams@example.net,Korea,2023-09-28,Standard,1624.34
8032,David Sawyer,robert05@example.com,Papua New Guinea,2023-01-04,Standard,2164.25
8033,Anna Hutchinson,curtisgordon@example.net,United Arab Emirates,2025-04-05,Standard,7259.02
8034,Oscar Pierce,chall@example.net,Guadeloupe,2024-05-02,Standard,8810.85
8035,Teresa Webb,derek48@example.net,Greenland,2025-10-10,Basic,8000.97
8036,Beth Beck,farmerrobert@example.com,Belgium,2021-02-28,Standard,4175.58
8037,Paula Torres,pdavis@example.com,Rwanda,2024-12-20,Standard,5163.07
8038,John Jones,michael08@example.net,Japan,2023-08-17,Basic,9124.94
8039,Michael Gonzales,jenniferharrington@example.net,Sweden,2024-08-12,Standard,6225.22
8040,Laura Lowe,amy25@example.net,Burkina Faso,2021-01-14,Standard,4935.06
8041,Emily Green,melissa94@example.com,Syrian Arab Republic,2023-04-17,Standard,6927.85
8042,Julie Davenport,cindywest@example.org,Namibia,2024-04-03,Basic,9938.02
8043,William Brown,smithvanessa@example.com,Denmark,2023-12-02,Premium,5605.55
8044,Elizabeth Pearson,bryan52@example.org,Azerbaijan,2021-03-25,Standard,4480.86
8045,Christina Boyd,oortega@example.net,Paraguay,2025-01-22,Standard,9243.33
8046,Natalie Wilson,rayjason@example.org,Nigeria,2022-03-17,Standard,529.59
8047,Nichole Reed,mallorymartin@example.net,Uganda,2021-09-12,Standard,4630.73
8048,Victor Evans,sherrismith@example.com,Philippines,2023-10-07,Premium,4804.92
8049,Sean Alvarez,devinwilliams@example.com,Singapore,2022-09-17,Premium,2674.67
8050,Dylan Fitzgerald,isaacjimenez@example.com,Niue,2022-04-13,Basic,2168.79
8051,Melissa Brown,travis93@example.net,Guinea-Bissau,2024-05-03,Basic,938.19
8052,Heidi Lewis,evan32@example.net,Gabon,2024-06-25,Standard,4301.23
8053,Megan Flores,gloriamunoz@example.net,Saudi Arabia,2022-10-27,Basic,2246.44
8054,Spencer Sweeney,barkertravis@example.org,Algeria,2024-03-17,Standard,9663.68
8055,Jessica Pena,xmurphy@example.net,Turks and Caicos Islands,2023-09-17,Standard,2507.67
8056,Alexander Coleman,brittanyevans@example.com,Qatar,2021-04-18,Basic,7851.94
8057,Jonathan Washington,olsongeorge@example.com,Burkina Faso,2021-12-22,Standard,1637.49
8058,Rebecca Bishop,kparker@example.org,Kiribati,2021-01-05,Premium,6142.07
8059,Joy Ashley,johnsonjames@example.org,British Virgin Islands,2023-08-14,Standard,2089.70
8060,Donna Hubbard,sanchezjeffrey@example.org,Cambodia,2025-12-28,Basic,503.20
8061,Leah Patterson,arthur23@example.org,Ireland,2021-10-14,Basic,3854.96
8062,Kenneth Taylor,tiffany62@example.net,Dominica,2024-07-29,Basic,9022.79
8063,Elizabeth Jones,darren15@example.net,United States Virgin Islands,2020-06-30,Basic,1756.31
8064,Erica Bell MD,greentony@example.net,Maldives,2024-03-13,Basic,2844.06
8065,Brandon Calhoun,karen82@example.com,Tunisia,2023-03-21,Standard,5790.27
8066,Tyler Alexander,hudsonlouis@example.org,Mauritius,2024-12-02,Premium,2810.68
8067,Richard Martin,ricky34@example.org,Timor-Leste,2024-10-17,Basic,4513.57
8068,Eric Kane,richardsmith@example.org,Lesotho,2020-09-14,Standard,4852.76
8069,Brett Morris,ltate@example.org,Malaysia,2021-04-02,Basic,9144.42
8070,Shelly Willis,wvasquez@example.com,China,2020-03-27,Standard,9308.83
8071,David Weaver,sharonsanchez@example.net,Botswana,2020-02-14,Standard,5498.46
8072,Leslie Miller,franksierra@example.org,Nepal,2020-01-08,Standard,6030.51
8073,Matthew Moreno,awagner@example.com,Peru,2020-11-24,Standard,2327.03
8074,Erica Lawrence,xjefferson@example.org,Bulgaria,2020-05-22,Premium,6529.90
8075,Theresa Scott,xmaynard@example.org,Kazakhstan,2023-02-09,Standard,9416.76
8076,Charles Brennan,barbara23@example.net,Turks and Caicos Islands,2025-03-21,Basic,4066.96
8077,Emma Bailey,annpreston@example.com,Dominican Republic,2024-02-18,Standard,321.69
8078,Ronald Flores,rosebenjamin@example.com,Australia,2024-04-10,Basic,9939.61
8079,Dr. Manuel Frey,aaron31@example.net,Monaco,2025-09-28,Basic,8900.89
8080,Robert Miller,crios@example.org,Spain,2024-01-27,Basic,8222.15
8081,Amy Crawford,wayne14@example.com,Tokelau,2023-12-10,Standard,7566.84
8082,William Gaines,hcollins@example.com,Comoros,2023-10-01,Standard,8863.90
8083,Matthew Dominguez,natalie70@example.com,Iceland,2020-12-25,Basic,155.21
8084,Anthony Simpson,julievaughn@example.org,Turkmenistan,2025-05-06,Basic,6182.11
8085,Kimberly Fischer,matthewpalmer@example.net,Papua New Guinea,2022-08-15,Basic,9250.94
8086,Mark Contreras,leeanna@example.com,Mauritius,2025-07-05,Standard,6404.63
8087,Jason Wilson,johnfitzpatrick@example.org,Qatar,2020-09-21,Premium,2267.86
8088,Samuel Smith,jenny16@example.org,Israel,2025-06-08,Basic,9065.50
8089,Tracy White,brian21@example.net,United Kingdom,2025-01-23,Standard,2499.64
8090,Stephanie May,danielortiz@example.org,Vanuatu,2022-10-15,Basic,545.94
8091,Brenda Hoffman,srodriguez@example.com,Venezuela,2020-11-01,Standard,9499.92
8092,Michael Mills,simmonstammy@example.org,Somalia,2024-06-14,Standard,6621.64
8093,Loretta Black DVM,michael34@example.com,Ghana,2020-06-12,Standard,6059.19
8094,Christina Sanchez,ewingwilliam@example.org,Guam,2021-10-10,Standard,9527.86
8095,Matthew Wyatt,lori84@example.net,Cote d'Ivoire,2025-03-07,Standard,4984.99
8096,Nicole Hopkins,alvaradodenise@example.com,Mauritius,2024-03-07,Basic,4652.56
8097,Tonya Patrick,sototaylor@example.com,Central African Republic,2022-09-24,Basic,9571.48
8098,Jacob Bautista,obaker@example.net,Uganda,2021-09-21,Basic,647.59
8099,Dylan Jones,robert75@example.com,Djibouti,2020-04-13,Basic,439.22
8100,Dr. Michelle Edwards MD,ernestmarquez@example.net,Fiji,2022-01-18,Standard,389.32
8101,Sabrina Finley,gboone@example.net,Georgia,2020-02-18,Premium,5567.47
8102,Debra Melendez,wkline@example.org,Rwanda,2025-03-21,Basic,380.87
8103,Jennifer Kennedy,panderson@example.net,French Polynesia,2023-11-23,Standard,1453.01
8104,Desiree Suarez,sarah10@example.com,Heard Island and McDonald Islands,2025-11-27,Standard,2775.47
8105,Jennifer Mora,roywalker@example.org,Sweden,2021-10-07,Standard,8045.85
8106,Sharon Scott,sanderson@example.com,United States of America,2025-03-24,Standard,8406.18
8107,Lauren Campbell,daniel43@example.com,Tuvalu,2023-07-04,Basic,1747.29
8108,Gregory Christian,bakerelizabeth@example.org,Mexico,2020-06-04,Standard,436.30
8109,Alexandra Morris,lawrence87@example.net,China,2022-07-17,Standard,7625.95
8110,Anita Cooke,gordon76@example.net,French Polynesia,2025-09-25,Standard,5373.73
8111,Michael Jones,peterstara@example.net,Timor-Leste,2022-01-22,Premium,6477.03
8112,Jeremy Castillo,wschmidt@example.net,Heard Island and McDonald Islands,2023-03-07,Standard,8350.84
8113,Maureen Douglas,wharris@example.org,Argentina,2025-02-23,Standard,127.17
8114,Samantha Clay,dphillips@example.net,Philippines,2024-09-01,Basic,8588.45
8115,Ryan Pineda,kevinmiller@example.com,Guinea,2020-02-04,Premium,77.34
8116,Bobby Morales,rmunoz@example.com,Belize,2021-11-11,Standard,4131.13
8117,Matthew Andrews,smithangela@example.net,Heard Island and McDonald Islands,2021-02-13,Premium,1721.01
8118,Caitlin Henderson,mooretara@example.org,Cote d'Ivoire,2023-03-29,Standard,8861.57
8119,Daniel Griffin,adam17@example.org,Palau,2020-10-10,Premium,6589.29
8120,Megan Robinson,camachoscott@example.com,Andorra,2020-07-30,Standard,3200.46
8121,Willie Johnson,thammond@example.org,Japan,2021-06-29,Standard,5322.94
8122,Craig Martinez,glennsnyder@example.com,Latvia,2024-03-21,Premium,5760.93
8123,Cody Johnson,adkinsluke@example.net,Estonia,2021-04-15,Standard,2021.95
8124,Stephanie Williamson,john80@example.net,Wallis and Futuna,2024-09-24,Standard,5471.10
8125,Joshua Stewart,gardnermichelle@example.org,Namibia,2022-07-19,Standard,2456.31
8126,Rebecca Hanson,fsnyder@example.com,Honduras,2022-06-22,Basic,2407.15
8127,Paula Rice,dkent@example.org,Congo,2023-08-29,Basic,9410.72
8128,Michael Edwards MD,wwright@example.com,Liechtenstein,2025-10-16,Standard,1625.40
8129,Thomas Snow,fporter@example.net,Pakistan,2023-12-07,Premium,5150.42
8130,Joseph Garrett,jbrown@example.org,Micronesia,2020-04-01,Standard,6526.31
8131,Joshua Edwards,mburke@example.com,Cameroon,2024-03-24,Premium,3956.80
8132,Erika Lowe,woodpaul@example.net,Liberia,2025-11-03,Premium,5575.26
8133,Ronald Gomez,mossjoanne@example.com,Slovakia (Slovak Republic),2025-10-17,Standard,8473.17
8134,Lisa Figueroa,npeterson@example.net,Aruba,2021-09-13,Premium,1458.86
8135,Joshua Thomas,susan96@example.net,Burkina Faso,2023-02-27,Standard,9633.60
8136,Tracy Gonzalez,elizabeth62@example.org,Malawi,2025-04-26,Basic,5720.76
8137,Brendan Arias,butlerbarbara@example.com,Argentina,2023-07-10,Basic,7231.46
8138,Justin Park,jwood@example.net,Myanmar,2020-05-07,Premium,4035.75
8139,Leslie Burke,marypatel@example.com,Honduras,2025-10-05,Standard,3120.03
8140,Harold Mccormick,ruth89@example.com,French Polynesia,2022-10-01,Basic,3425.25
8141,Joy Pearson,dawn58@example.org,Somalia,2022-03-12,Basic,4736.41
8142,Amy Hebert,collierarthur@example.net,Vietnam,2023-05-08,Standard,3758.87
8143,Kevin Lee,ojohnson@example.org,Dominica,2021-10-04,Premium,1395.86
8144,Antonio Pratt,pcalderon@example.com,Niue,2022-03-20,Standard,7781.76
8145,Amanda Brooks,storres@example.org,Lithuania,2025-10-20,Basic,6981.51
8146,Stephen Carrillo,tamara61@example.com,Lesotho,2025-09-24,Basic,6039.67
8147,Robert Ramsey,marysullivan@example.org,Rwanda,2021-04-19,Standard,9714.32
8148,Stacy Lynn,mgarcia@example.com,Martinique,2020-08-29,Basic,4475.13
8149,Brittany Medina,beankevin@example.net,Benin,2020-12-12,Standard,9044.54
8150,John Grant,donnapearson@example.com,Russian Federation,2021-02-10,Basic,4300.12
8151,Rebecca Fletcher,joseph75@example.net,Tokelau,2020-03-24,Standard,6174.70
8152,Derek Miller,erin00@example.org,Micronesia,2021-05-04,Standard,1946.01
8153,Danielle Short,gonzalezdaniel@example.net,Nigeria,2025-06-24,Standard,4274.14
8154,Lauren Peters,gordondouglas@example.org,Congo,2021-07-20,Premium,1718.46
8155,Lonnie Byrd,curtislinda@example.net,Antigua and Barbuda,2023-11-26,Standard,6376.49
8156,Jason Jackson,fwolfe@example.net,Kazakhstan,2023-09-20,Standard,6197.30
8157,Nicole Cortez,kristine64@example.net,French Guiana,2024-05-04,Standard,3711.14
8158,William Mendoza,jennifer31@example.org,Equatorial Guinea,2024-01-28,Standard,7864.30
8159,Bruce Crawford,amoore@example.net,Australia,2023-10-22,Basic,1923.03
8160,Eric Bell,flemingjames@example.com,Ghana,2022-11-08,Standard,6544.85
8161,Shawn Hampton,bradley91@example.com,Jordan,2025-12-04,Standard,4869.78
8162,David Williams,kimberlyrangel@example.org,North Macedonia,2022-08-09,Standard,5793.28
8163,Ashley Berry,dsmith@example.org,Christmas Island,2022-07-16,Standard,7745.90
8164,Brian Boone,seanwatkins@example.net,Samoa,2022-03-27,Standard,6876.85
8165,Meagan Bradley,maria49@example.org,Hong Kong,2025-11-16,Basic,5088.18
8166,Abigail Mccarty,nrichards@example.net,India,2020-03-28,Standard,9600.47
